1358	0.3
1355	0.3
1354	1
1352	1
1349	1
1348	0.3
1347	0.3
1343	0.3
1342	0.3
1341	1
1339	0.3
282	0.304265
998	0.304265
1435	0.304265
433	0.304265
293	0.304265
1430	0.304265
759	0.304265
834	0.304265
608	0.304265
289	0.304265
110	0.304265
601	0.304265
1452	0.304265
924	0.304265
1450	0.304265
1121	0.304265
1116	0.304265
534	0.304265
111	0.304265
1438	0.317771
1107	0.304265
1447	0.317771
108	0.304265
295	0.304265
1294	0.304265
458	0.304265
683	0.304265
28	0.304265
1030	0.304265
1028	0.304265
1054	0.304265
363	0.304265
235	0.304265
1213	0.304265
879	0.304265
770	0.304265
291	0.304265
806	0.304265
772	0.304265
1117	0.304265
1462	0.317771
975	0.304265
470	0.304265
1169	0.304265
522	0.304265
851	0.304265
210	0.304265
1036	0.304265
1336	0.304265
102	0.317771
1428	0.304265
1421	0.304265
526	0.317771
1324	0.317771
1321	0.317771
367	0.304265
128	0.304265
882	0.304265
294	0.317771
471	0.468065
216	0.304265
762	0.317771
831	0.304265
1119	0.720581
1316	0.3
1315	0.3
1313	0.3
1311	0.3
1310	1
1309	1
1307	1
1306	1
1302	0.3
1301	0.3
1299	0.3
1293	0.3
1291	0.3
1287	0.3
1286	1
1285	0.3
1284	0.3
1282	0.3
1279	0.3
999	0.339667
512	0.339667
937	0.339667
1278	0.51
1277	0.3
1276	0.3
1272	1
1270	0.3
1268	0.3
1265	1
1264	0.3
1258	0.3
1256	0.304265
1255	1
1252	0.3
1250	1
1247	1
1246	0.3
1245	0.3
1242	0.3
1241	0.3
1239	0.3
1238	0.3
1237	0.3
1236	0.3
1235	0.3
1234	0.3
1233	1
495	0.3
494	1
493	1
492	1
473	0.328
469	0.3
1292	0.377778
467	1
1290	0.357544
463	0.3
457	0.3
456	0.3
444	1
1267	19.6088
438	1
422	0.3
419	0.3
415	0.3
408	0.3
1231	0.3
406	0.3
401	1
400	1
1223	0.3
399	0.3
1222	0.3
398	0.3
1221	0.3
397	1
1220	1
396	0.3
394	0.3
1217	0.3
392	0.3
391	0.3
1214	1
390	0.304265
388	0.3
387	1
1210	1
385	1
1208	0.3
384	0.3
383	0.3
1206	0.3
382	0.3
380	0.3
1203	1
378	1
1201	0.3
376	1
1199	1
375	0.3
1198	0.3
374	0.3
1197	0.3
373	1
1196	0.304265
372	1
370	0.3
1193	0.3
369	0.3
1192	0.3
304	0.579024
1127	1
117	0.472531
940	0.304265
421	0.3
830	0.500531
143	0.56388
340	0.506336
1163	0.615
354	0.3
1389	0.370995
566	0.3
351	0.304265
1174	12.5694
347	1
1170	0.3
346	0.331943
964	0.48299
1266	0.469485
443	1
336	0.3
1159	0.331943
335	0.3
1158	0.3
332	1
995	0.701998
172	3.39542
329	0.3
1152	1
326	0.3
1149	1
324	0.3
323	1
1146	0.3
321	0.3
316	1
314	1
1137	0.3
313	0.3
1136	0.3
718	0.370995
309	0.3
1132	0.3
307	0.3
934	2.02926
305	0.304265
1128	0.483294
301	1
1124	4.57777
300	1
1123	0.3
133	0.377778
644	0.377778
134	0.377778
296	1
290	0.3
1113	1
280	0.304265
1103	0.304265
275	0.3
1098	0.3
273	0.3
1096	0.483294
272	0.3
270	0.3
1093	1
678	3.69448
269	1
1092	0.3
267	0.3
1090	0.3
266	0.3
1089	0.3
258	0.3
257	0.3
1080	0.3
255	0.3
1078	0.3
1480	0.701998
657	9.26
253	0.3
252	0.3
1075	0.3
251	1
1074	0.3
247	0.3
1070	0.3
245	0.3
1068	0.3
244	0.3
1067	0.3
243	0.3
242	0.3
1065	0.828203
240	0.3
1063	0.3
239	0.3
1062	1
238	1
237	1
1060	0.3
234	1
1057	0.3
232	1
231	0.3
229	0.322994
1052	0.3
228	0.3
1051	0.3
227	0.3
225	0.3
1048	0.3
222	0.3
1045	1
221	0.3
1044	1
219	0.3
1042	1
218	0.3
1041	1
1444	1.10084
217	1
1040	0.322994
215	1
1038	0.392067
623	0.469485
214	0.322994
213	1
620	0.54759
211	0.3
209	0.3
208	1
1031	0.3
207	0.3
203	1
201	0.3
198	0.3
606	3.38189
197	0.3
195	1
1018	0.3
194	0.3
1017	0.3
283	0.483294
312	0.483294
254	1
1077	0.3
663	0.483294
389	0.3
798	0.483294
1120	0.483294
366	0.3
775	0.483294
175	0.59188
993	0.483294
170	0.3
416	0.3
825	0.483294
2	2.86931
407	0.3
1230	0.3
1225	0.483294
279	0.483294
1102	0.483294
437	0.813437
1432	0.483294
609	1
360	0.813437
1183	13.2679
161	0.483294
984	0.3
284	0.813437
672	0.813437
241	0.3
1064	0.3
1468	9.16797
645	0.3
451	0.3
1269	0.483294
446	0.3
673	1.00324
17	0.813437
37	1
860	0.3
261	0.3
670	12.3861
482	1
73	0.3
896	0.3
460	0.3
51	1
1175	1.29199
352	16.5556
339	0.968483
1162	1
140	1
963	1
50	0.304265
452	0.377778
43	1
450	0.3
41	1
428	0.3
837	0.813437
46	0.322994
434	1.82183
1257	9.09858
832	0.549903
9	0.409075
364	0.813437
1187	0.3
165	1
988	3.69448
52	0.3
875	0.3
461	0.712821
472	0.3
63	0.3
449	0.3
40	0.3
863	0.3
206	0.3
1029	0.3
1433	0.483294
610	0.3
34	1
200	1
1427	6.15171
604	0.3
33	1
199	0.3
1022	0.3
1426	16.7993
603	0.3
829	11.7388
303	7.93234
1126	1
1331	16.5113
508	0.304265
104	15.2981
183	0.3
1001	0.813437
178	0.489055
516	1.00324
849	1.245
26	0.3
31	0.331943
854	0.322994
306	1
1129	0.3
129	1
952	1
328	0.483294
1151	0.3
427	0.3
836	1.00324
18	0.3
841	0.304265
814	37.19
348	0.813437
1171	0.3
149	1
514	0.483294
1337	0.483294
1332	0.489055
509	0.521119
1133	0.483294
310	0.357544
359	0.813437
1182	0.3
160	0.3
248	1
1071	1
429	0.3
838	0.47375
20	0.813437
843	0.3
990	0.424835
412	0.3
3	0.876856
826	0.3
1328	0.712877
505	6.58406
510	0.671413
101	0.813437
413	1
4	0.969505
827	0.3
517	0.483294
1335	0.48479
410	0.3
1	1
45	0.3
142	6.57197
36	1
859	0.3
1263	0.906066
440	6.58406
69	0.3
892	0.3
411	0.3
599	0.483294
0	0.969505
597	0.483294
1420	2.52128
233	0.3
1056	0.3
1460	0.489055
476	0.3
67	0.3
890	0.3
5	1.64816
1148	0.813437
153	1
677	1.17998
1259	0.40481
436	0.3
474	0.3
65	0.3
417	1
8	0.49583
395	0.3
1218	1
804	0.813437
774	4.04557
281	0.813437
1104	1
491	0.3
82	1
905	0.3
260	0.3
669	3.16862
72	0.495662
895	0.3
356	0.3
1179	0.813437
997	0.813437
174	9.47396
179	18.4792
1002	0.304265
185	0.60083
1423	0.489055
600	0.3
30	0.3
1419	0.813437
596	0.3
435	0.813437
327	0.483294
1150	0.3
23	0.3
839	0.489055
21	0.580995
431	0.3
22	0.3
992	0.483294
24	0.3
276	0.813437
1099	0.3
113	0.3
38	1
861	0.3
27	0.3
193	0.3
1016	0.3
1180	10.9998
362	0.813437
1390	5.89023
163	0.3
986	0.3
322	0.813437
123	0.483294
946	0.3
361	1.97993
182	0.813437
1005	0.3
1181	0.813437
181	0.813437
511	0.813437
1329	0.813437
506	0.483294
135	1
277	0.813437
1100	0.3
462	0.753971
53	1
876	1
464	0.3
55	0.3
878	1
465	0.3
56	0.3
57	0.3
880	1
468	0.304265
59	0.3
61	1
884	0.304265
62	0.3
885	1
66	0.3
68	1
891	1
479	0.3
70	1
893	0.3
119	0.770948
942	0.327259
758	25.2495
1167	2.25065
349	2.83086
150	0.3
973	1
483	0.3
74	0.3
897	0.3
671	3.00797
79	0.3
902	0.3
278	0.483294
81	1
88	0.3
89	0.3
912	0.3
90	1
913	0.3
1320	0.483294
497	0.3
93	0.3
1322	0.60083
499	0.322994
95	0.3
1323	18.2453
500	0.322994
96	0.3
97	4.11372
920	1
98	0.3
921	0.3
1326	0.947341
503	0.944476
99	0.3
922	1
1327	14.1433
504	1
100	0.483294
923	1
515	0.813437
106	0.483294
518	3.69448
109	0.3
114	0.3
353	2.52128
1176	0.3
154	0.3
977	0.3
173	15.25
176	1
994	0.434916
171	12.1349
386	0.423925
1209	0.322994
795	3.00797
121	1
944	0.472531
124	0.3
989	2.03183
166	0.3
943	11.9221
125	1
948	0.886908
611	6.60558
126	1
949	1
130	0.3
953	0.3
131	1
954	0.434916
136	0.483294
959	0.304265
144	0.3
967	0.322994
145	0.3
151	0.304265
371	0.3
1194	1
780	0.684024
155	0.3
159	1
115	1
938	0.3
933	5.17722
1173	6.60558
764	2.83881
355	7.50702
498	0.3
520	0.3
524	0.3
525	0.3
528	0.3
531	0.3
533	0.3
1356	0.322994
535	0.3
537	0.322994
538	1
540	0.3
541	0.3
546	1
547	0.322994
1370	0.322994
549	0.3
551	1
1374	0.331943
552	1
553	1
554	1
555	1
556	1
558	1
563	1
564	0.3
786	0.357544
783	0.357544
568	0.3
569	1
570	1
571	1
572	0.3
574	0.3
578	0.3
579	0.3
580	0.3
582	0.3
583	0.3
584	0.3
585	0.3
587	0.3
592	0.3
593	0.3
594	0.3
598	0.304265
607	0.3
612	1
613	1
614	0.3
615	1
616	0.3
617	0.3
619	0.3
1009	0.331943
722	0.331943
1122	0.331943
318	0.331943
319	0.331943
116	0.331943
624	0.3
625	0.3
626	0.3
628	0.3
632	3.93043
634	0.3
636	0.3
638	0.3
642	0.3
1465	0.409838
647	0.304265
649	0.3
651	0.3
652	0.3
653	0.3
656	1
660	1
1483	0.755
664	0.3
665	0.3
668	0.317771
1463	4.46106
667	6.58406
674	0.3
679	0.3
680	0.396332
681	0.3
684	0.526096
686	0.3
688	0.328
690	0.3
691	0.3
692	0.3
693	0.3
696	0.3
698	0.3
699	1
700	0.322994
701	1
703	0.3
704	0.3
707	0.3
708	0.322994
710	0.3
711	1
713	0.3
715	1
716	1
717	1
719	0.3
720	0.3
1424	0.346472
725	0.322994
726	0.3
727	0.3
729	0.3
730	0.3
732	0.3
733	1
735	1
736	0.3
737	0.3
738	0.3
740	0.3
742	0.3
743	0.3
746	0.3
747	0.3
749	0.3
750	0.3
753	0.3
754	0.3
755	0.3
756	0.3
757	0.3
761	0.304265
763	0.3
765	1
766	1
769	0.3
771	0.3
773	0.3
776	0.317771
779	1
784	1
785	0.3
788	0.3
791	1
792	0.317771
796	0.3
797	1
800	0.3
801	0.3
803	1
807	1
820	0.755
808	0.3
1345	0.328
969	0.328
1165	0.328
521	0.328
1344	0.328
821	0.853151
650	0.328
1473	0.322994
809	0.3
810	0.3
816	0.3
817	0.3
819	0.3
835	0.3
848	0.3
855	0.3
858	0.3
862	0.3
865	0.3
867	0.322994
870	0.3
871	0.3
881	0.3
883	0.3
887	1
898	0.3
899	0.3
900	0.3
901	0.3
906	0.3
907	1
908	0.3
909	0.3
910	0.3
914	0.3
915	1
917	1
925	1
926	0.317771
928	0.339667
931	0.317771
935	0.304265
941	1
945	1
1058	0.322994
1046	0.322994
331	0.322994
1154	0.322994
709	0.322994
950	0.3
951	1
955	0.3
961	0.3
962	0.3
970	0.3
979	0.3
980	0.3
981	0.3
985	0.3
987	0.3
1000	0.3
1003	0.3
1007	0.3
1012	0.3
1015	1
1019	0.3
1025	0.3
1027	0.3
1033	1
1039	0.3
1043	1
1047	0.3
1049	1
1053	0.3
1059	0.3
1079	0.3
1082	0.3
1085	0.304265
1086	0.3
1088	0.3
1094	0.3
1105	0.3
1108	0.3
1109	1
1110	1
1111	0.339667
1115	1
1118	0.304265
1125	0.3
1134	1
1138	1
1140	1
1153	0.3
1160	1
1164	0.3
1166	0.3
1271	0.825151
1168	1
1186	0.3
1188	0.3
1190	1
1200	0.3
1202	0.3
1216	1
1226	0.3
1228	0.3
1232	0.3
